,id,f1_score,precision,recall,accuracy,binary_cross_entropy,seed,circuit,learning_rate,loss_history,val_loss_history,val_f1s,scaler
24,24,0.7825421133231241,0.7514705882352941,0.8162939297124601,0.7668308702791461,0.5247375965118408,4,Ranga2024Circuit,0.01,"[0.6964565780209867, 0.6565944621045339, 0.6273381298309878, 0.6063430079896199, 0.5914533999993613, 0.5802320333099679, 0.5716654816152233, 0.564612618010295, 0.5587898356545913, 0.5548489337885066, 0.5510962674100148, 0.5482836570590734, 0.546597381759631, 0.5443924090972072, 0.5427270115010048, 0.5417305454611778]","[0.6727494597434998, 0.6374326348304749, 0.6116279363632202, 0.5927197337150574, 0.5773732662200928, 0.5663936138153076, 0.5574467778205872, 0.5507916808128357, 0.544562041759491, 0.5402243137359619, 0.5361682176589966, 0.5331308841705322, 0.5304986238479614, 0.5283468961715698, 0.5266030430793762, 0.5258249044418335]","[0.6996587030716723, 0.7252612169637369, 0.775599128540305, 0.7558528428093646, 0.7664335664335664, 0.7803085966201323, 0.7848664688427299, 0.7703281027104137, 0.7819660014781966, 0.7885196374622356, 0.7865168539325843, 0.7842846553002224, 0.7885196374622356, 0.7933130699088146, 0.7954198473282442, 0.8031128404669261]",MinMaxScaler
25,25,0.7385377942998761,0.6032388663967612,0.952076677316294,0.6535303776683087,0.6482089757919312,4,Ranga2024Circuit,0.001,"[0.7272998863144925, 0.7137555562351879, 0.7078798364259695, 0.7027505708760337, 0.6980186228297258, 0.6934589159331823, 0.6889811316995245, 0.6845572590827942, 0.6802506140972439, 0.6759646389829485, 0.6718322991540557, 0.6679427423759511, 0.6640711520847521, 0.6603797772213033, 0.6566728169196531, 0.6532147224796446]","[0.7185080647468567, 0.7109977006912231, 0.7056387066841125, 0.7006352543830872, 0.695671796798706, 0.6909794807434082, 0.686287522315979, 0.6817256212234497, 0.6772431135177612, 0.6729046702384949, 0.6686527132987976, 0.6645148396492004, 0.660527765750885, 0.6566495299339294, 0.6528714299201965, 0.6491835117340088]","[0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6796747967479675, 0.680804785209353, 0.6835443037974683, 0.6940382452193475, 0.7050028752156412, 0.707852193995381, 0.7143695014662756, 0.7216867469879518, 0.7259439707673568, 0.7262638717632552]",MinMaxScaler
26,26,0.7802281368821293,0.7445573294629898,0.8194888178913738,0.7627257799671593,0.495839387178421,4,Senokosov2024Circuit,0.01,"[0.6911915164244803, 0.6547494256182721, 0.6287594606217585, 0.6074256332297074, 0.5901385669253374, 0.5754193332242338, 0.5630304921222361, 0.5518535140313601, 0.5424948996423107, 0.5342160230992656, 0.5269834729597757, 0.5210721878040778, 0.5156146544767054, 0.5108643757473481, 0.5067002325269737, 0.5026840923452064]","[0.6685435771942139, 0.6394981145858765, 0.6155281066894531, 0.5961707830429077, 0.578551173210144, 0.5643371939659119, 0.5520148873329163, 0.5412681102752686, 0.5317926406860352, 0.5237248539924622, 0.5162654519081116, 0.5099629163742065, 0.5043164491653442, 0.49951082468032837, 0.4948950707912445, 0.49132040143013]","[0.7382789317507419, 0.7578027465667915, 0.78954802259887, 0.764102564102564, 0.7809260539046303, 0.7900355871886121, 0.7953386744355426, 0.78954802259887, 0.7914285714285715, 0.7976101568334578, 0.7967599410898379, 0.7956043956043956, 0.7967599410898379, 0.8024132730015083, 0.7988032909498878, 0.8003060443764346]",MinMaxScaler
27,27,0.7522012578616353,0.6203319502074689,0.9552715654952076,0.6765188834154351,0.6514304280281067,4,Senokosov2024Circuit,0.001,"[0.7382787130773067, 0.7136826185803664, 0.701352416880821, 0.6942005412358987, 0.6893078304435077, 0.6853202044179565, 0.6817125972164305, 0.6782772774366956, 0.6750065811762684, 0.6717624230996558, 0.6686710211399355, 0.6657202228119499, 0.6627066958891717, 0.6598454651079679, 0.6569685583051882, 0.6541132854395791]","[0.7231377363204956, 0.7061843872070312, 0.6971635818481445, 0.6914986968040466, 0.6870034337043762, 0.6831783652305603, 0.6795914173126221, 0.6761717200279236, 0.6728598475456238, 0.6696532368659973, 0.6665228605270386, 0.6634524464607239, 0.6604368686676025, 0.6574898362159729, 0.6545572876930237, 0.6516914367675781]","[0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6800433839479393, 0.6951693503609107, 0.7111111111111111, 0.7261072261072261, 0.7387173396674585, 0.7454764776839565, 0.7471194663432383, 0.7527539779681762, 0.7545059042883778, 0.7559153175591532, 0.7589229805886036]",MinMaxScaler
28,28,0.3555070883315158,0.5601374570446735,0.26038338658146964,0.5147783251231527,0.6918792128562927,4,Anusha2024Circuit,0.01,"[0.6999416427784845, 0.6948568405289399, 0.6924544480678282, 0.6916589238925984, 0.6916480864349165, 0.6916433382583292, 0.6916850603332645, 0.6919097404338812, 0.6920468901333056, 0.6917886422260812, 0.6911200667290311, 0.6917352607767833, 0.6917140040742723, 0.6916973475170763, 0.6916177708067393, 0.6916991519300562]","[0.6971821188926697, 0.6929007172584534, 0.6936853528022766, 0.6912590861320496, 0.6910794973373413, 0.6898232698440552, 0.6897000074386597, 0.6901304721832275, 0.6897255182266235, 0.6896242499351501, 0.6901775598526001, 0.689639687538147, 0.6896128058433533, 0.6896564364433289, 0.6896875500679016, 0.6919366717338562]","[0.5294545454545454, 0.6793066088840737, 0.0, 0.6674082313681868, 0.6704416761041903, 0.6329787234042553, 0.6259437199725463, 0.6530366806975346, 0.5809312638580931, 0.6476683937823834, 0.5382059800664452, 0.6483023702754644, 0.6463335496430889, 0.5794947994056464, 0.5809312638580931, 0.3583061889250814]",MinMaxScaler
29,29,0.6789587852494577,0.5139573070607554,1.0,0.5139573070607554,0.6937452554702759,4,Anusha2024Circuit,0.001,"[0.703815250412414, 0.701878370423066, 0.7009322880522201, 0.6998380759828969, 0.699218485112253, 0.6983842671309647, 0.6978803196627843, 0.6971993054214277, 0.6966789947136452, 0.6960382167445985, 0.6954681102774645, 0.6952023053247678, 0.6947419680655003, 0.6944137248945864, 0.6940686059625525, 0.6937970281823685]","[0.7036764025688171, 0.7025561928749084, 0.7015169858932495, 0.7007389664649963, 0.6997180581092834, 0.6989359259605408, 0.6982102394104004, 0.6975114941596985, 0.6968842148780823, 0.6963421106338501, 0.6959076523780823, 0.695296049118042, 0.6948438882827759, 0.694421648979187, 0.6940513253211975, 0.6937101483345032]","[0.5987261146496815, 0.5997442455242967, 0.5996180776575429, 0.640661938534279, 0.6205607476635514, 0.6277641277641277, 0.6281499692685925, 0.6440281030444965, 0.6482122260668973, 0.6422668240850059, 0.6295399515738499, 0.6782419967444384, 0.678590785907859, 0.678590785907859, 0.6793066088840737, 0.6793066088840737]",MinMaxScaler
30,30,0.6877673224978614,0.7403314917127072,0.6421725239616614,0.7003284072249589,0.5946263670921326,4,DoubleEntanglementVLCircuit,0.01,"[0.6949882556341196, 0.6686291216235412, 0.6517535459838415, 0.6390889861473912, 0.630340256581181, 0.6236881452955698, 0.6189456450703897, 0.6149655378570682, 0.6117816638005408, 0.6099264548209152, 0.607833425563417, 0.6071360936682475, 0.6062734717209088, 0.6052525306218549, 0.6048342758103421, 0.6047967848809142]","[0.6770321130752563, 0.6563044786453247, 0.6405349969863892, 0.6292657256126404, 0.6193166971206665, 0.6125274896621704, 0.6072553992271423, 0.6034766435623169, 0.6000495553016663, 0.5977090001106262, 0.5958557724952698, 0.5944068431854248, 0.5930261611938477, 0.5920412540435791, 0.5913121104240417, 0.5910453200340271]","[0.672696438665913, 0.6611359285258456, 0.689048760991207, 0.6643550624133149, 0.6808834729626809, 0.6902086677367576, 0.6997558991049634, 0.6817120622568094, 0.6952303961196443, 0.697751873438801, 0.6991596638655462, 0.689048760991207, 0.7003257328990228, 0.7010647010647011, 0.6969446738232865, 0.6989795918367347]",MinMaxScaler
31,31,0.6588693957115009,0.5553121577217963,0.8099041533546326,0.5689655172413793,0.6637417674064636,4,DoubleEntanglementVLCircuit,0.001,"[0.7416292364267927, 0.7123755106800481, 0.7004349447394672, 0.6950276697936811, 0.6917096586211732, 0.6889915817270154, 0.6864552905685023, 0.6839896344432705, 0.681589641265179, 0.6792111990875319, 0.6769005677809841, 0.6747656209688437, 0.672556714007729, 0.6704496241321689, 0.6684080868175155, 0.6665295227185676]","[0.7227765917778015, 0.7045581936836243, 0.6971049308776855, 0.6931506991386414, 0.6899621486663818, 0.6871936917304993, 0.6844996213912964, 0.6818912029266357, 0.6793254017829895, 0.676830530166626, 0.6743819713592529, 0.6719796061515808, 0.6696712374687195, 0.6674274206161499, 0.6652547717094421, 0.6631055474281311]","[0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6789587852494577, 0.6750823271130626, 0.673355629877369, 0.6723646723646723, 0.6686286050618011, 0.668646080760095, 0.6650485436893204, 0.66375, 0.6624284806102988, 0.6588845654993515]",MinMaxScaler
32,32,0.6622185154295246,0.6928446771378709,0.634185303514377,0.6674876847290641,0.5828011631965637,5,Ranga2024Circuit,0.01,"[0.6222437827994949, 0.5881190740160251, 0.5822720208058232, 0.5820418549211401, 0.5815258718242771, 0.5814539990142772, 0.5814945821307207, 0.5818639784855278, 0.5815246770844648, 0.5817170667609102, 0.5814845634526328, 0.581452593795563, 0.5817647954743159, 0.5816581960963575, 0.5817413444777852, 0.5818175901903918]","[0.5829222202301025, 0.5662844777107239, 0.563034176826477, 0.5620555877685547, 0.561772882938385, 0.5617048740386963, 0.5615360140800476, 0.5615866780281067, 0.5616390705108643, 0.561707615852356, 0.561554491519928, 0.5616514086723328, 0.561565101146698, 0.5617743134498596, 0.5614325404167175, 0.5614838600158691]","[0.7040898155573376, 0.7006472491909385, 0.706634692246203, 0.6983606557377049, 0.7011308562197092, 0.695152013147083, 0.7003257328990228, 0.7003257328990228, 0.7011308562197092, 0.7005649717514124, 0.6957955482275351, 0.6877076411960132, 0.6991869918699187, 0.7041800643086816, 0.7003257328990228, 0.6942148760330579]",MinMaxScaler
33,33,0.6748768472906403,0.6942567567567568,0.6565495207667732,0.6748768472906403,0.5863569378852844,5,Ranga2024Circuit,0.001,"[0.6602314389065692, 0.6469318292250759, 0.6363135715456385, 0.6275538562944061, 0.6200740449130535, 0.6136031713532774, 0.608311473735069, 0.6038541590892955, 0.5997691553478178, 0.5966609894837204, 0.5936263102645937, 0.5913514380196208, 0.5896362498598663, 0.5880392367314351, 0.5867222093633915, 0.5857180024644262]","[0.6484498977661133, 0.6354104280471802, 0.6243681311607361, 0.6152045726776123, 0.6072600483894348, 0.600458562374115, 0.594524085521698, 0.589497983455658, 0.5852014422416687, 0.5814645886421204, 0.5783267021179199, 0.5756239891052246, 0.5733532309532166, 0.5713886618614197, 0.5697943568229675, 0.5684524774551392]","[0.7400881057268722, 0.7615062761506276, 0.7419596110695588, 0.7293577981651376, 0.7234375, 0.720125786163522, 0.7136075949367089, 0.7101910828025477, 0.707667731629393, 0.7031375703942075, 0.7026591458501209, 0.7011308562197092, 0.7011308562197092, 0.7011308562197092, 0.7016976556184317, 0.7007299270072993]",MinMaxScaler
34,34,0.5968514715947981,0.5221556886227545,0.6964856230031949,0.5164203612479474,0.6907724142074585,5,Senokosov2024Circuit,0.01,"[0.6953868764011484, 0.6938749549812392, 0.69322082302288, 0.6925457672853219, 0.691953504163968, 0.6915617983200049, 0.6910309162186948, 0.6911086683210573, 0.6906066589841717, 0.6902338033051867, 0.6904068483333838, 0.6901173448484195, 0.6900179109683162, 0.689540977540769, 0.689923199579904, 0.6896597527359661]","[0.694189727306366, 0.6933808922767639, 0.6925275325775146, 0.6915706992149353, 0.6911867260932922, 0.6905059814453125, 0.6899954080581665, 0.6896838545799255, 0.6893185973167419, 0.6895973086357117, 0.6888629794120789, 0.6894180774688721, 0.6886186003684998, 0.688901960849762, 0.6883804798126221, 0.6882372498512268]","[0.6761023407729995, 0.6775244299674267, 0.6793066088840737, 0.6629464285714286, 0.6778924497555676, 0.6134020618556701, 0.6411594202898551, 0.6344908769864627, 0.6196127420362274, 0.6419895893580104, 0.6116568434839554, 0.5509688289806234, 0.6, 0.6265938069216758, 0.6127989657401423, 0.6091094493541809]",MinMaxScaler
35,35,0.6789587852494577,0.5139573070607554,1.0,0.5139573070607554,0.6932448148727417,5,Senokosov2024Circuit,0.001,"[0.6986837049848155, 0.6951540510513281, 0.6948549323960355, 0.694685331888889, 0.6946058285079504, 0.6944684684276581, 0.6943571228337916, 0.6942609297601801, 0.6941222897485683, 0.6940947851460231, 0.6939258934243729, 0.6938550793810895, 0.6937364394727507, 0.6936432093774018, 0.6935325733533031, 0.6934894199826216]","[0.6961551904678345, 0.6952199935913086, 0.6950670480728149, 0.6949213743209839, 0.6947893500328064, 0.6946569085121155, 0.6945288777351379, 0.6944063901901245, 0.6942849159240723, 0.6941635012626648, 0.694046139717102, 0.6939365267753601, 0.6938165426254272, 0.693701446056366, 0.693587064743042, 0.6934943795204163]","[0.4239226033421284, 0.632, 0.6513452914798207, 0.6706783369803063, 0.6637265711135611, 0.6753812636165577, 0.676822633297062, 0.6732133115111838, 0.676822633297062, 0.6771739130434783, 0.6782419967444384, 0.6782419967444384, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737]",MinMaxScaler
36,36,0.8732849071832123,0.8825448613376835,0.8642172523961661,0.8711001642036125,0.32155466079711914,5,Anusha2024Circuit,0.01,"[0.5406332331660547, 0.42579461879243974, 0.3782920642804943, 0.3542730552879603, 0.3409792838716193, 0.33337609038541194, 0.32795539380688415, 0.3241790641393316, 0.3226228381114963, 0.32106158740230295, 0.3202716957189535, 0.31958608476347045, 0.3192152255459836, 0.317826292820667, 0.31866288890964106, 0.31803979788367687]","[0.46772873401641846, 0.4010337293148041, 0.37061429023742676, 0.35416096448898315, 0.3452453017234802, 0.33951863646507263, 0.33629110455513, 0.3345150053501129, 0.3328663110733032, 0.3330777585506439, 0.3317989706993103, 0.3314487040042877, 0.33158329129219055, 0.33184894919395447, 0.3315300941467285, 0.33197644352912903]","[0.8919753086419753, 0.8894230769230769, 0.8888888888888888, 0.8913917940466614, 0.8899598393574297, 0.889248181083266, 0.8903225806451613, 0.8899598393574297, 0.889248181083266, 0.89171974522293, 0.8912167606768735, 0.8912167606768735, 0.8899598393574297, 0.8888888888888888, 0.8899598393574297, 0.8890662410215483]",MinMaxScaler
37,37,0.8760064412238325,0.8831168831168831,0.8690095846645367,0.8735632183908046,0.4130691885948181,5,Anusha2024Circuit,0.001,"[0.6377227653406168, 0.6094147439457869, 0.5851325253514867, 0.5634162785779488, 0.5439188221567556, 0.5263782189668793, 0.5103837120297708, 0.4958519692483701, 0.4827880830945153, 0.470922460191344, 0.4598132616007014, 0.44975986135633367, 0.4405026445655446, 0.43166467880732134, 0.42415110855118227, 0.4168070864520575]","[0.6235755085945129, 0.5978665351867676, 0.5752139687538147, 0.5548912882804871, 0.5366250872612, 0.5202309489250183, 0.5052475333213806, 0.49167168140411377, 0.4794553220272064, 0.46818071603775024, 0.4578442871570587, 0.4483869969844818, 0.4397192597389221, 0.43176230788230896, 0.4244671165943146, 0.4177739918231964]","[0.6924351187189398, 0.7489413188142771, 0.8042049934296978, 0.8317241379310345, 0.8656499636891793, 0.8860759493670886, 0.8954545454545455, 0.8917881811204912, 0.8926640926640926, 0.8947778643803586, 0.8925490196078432, 0.8915094339622641, 0.8924050632911392, 0.8931116389548693, 0.8913560666137986, 0.89171974522293]",MinMaxScaler
38,38,0.7231121281464531,0.691970802919708,0.7571884984025559,0.7019704433497537,0.6425142288208008,5,DoubleEntanglementVLCircuit,0.01,"[0.6745747094483752, 0.6609701855402244, 0.6517904494938097, 0.6452370007571421, 0.6405731567034596, 0.637100126594305, 0.6347620965618836, 0.6336559712102539, 0.6321046862163042, 0.6310073401975004, 0.6309782846977836, 0.6303441398041812, 0.629593045499764, 0.6294736029874337, 0.6296562558334124, 0.6287964097175159]","[0.668342113494873, 0.6582855582237244, 0.6516868472099304, 0.6465268135070801, 0.6435194611549377, 0.6410155296325684, 0.6399012804031372, 0.6387507915496826, 0.6379997134208679, 0.6381693482398987, 0.6371212601661682, 0.6370382308959961, 0.6368693113327026, 0.6378748416900635, 0.6369924545288086, 0.6367880702018738]","[0.7384843982169391, 0.7087227414330218, 0.76415770609319, 0.7371556217423678, 0.7505454545454545, 0.7312312312312312, 0.751453488372093, 0.7483588621444202, 0.7452135493372607, 0.7572254335260116, 0.7371556217423678, 0.7254752851711027, 0.7384843982169391, 0.7623833452979182, 0.7452135493372607, 0.736214605067064]",MinMaxScaler
39,39,0.7192042846212701,0.6901615271659325,0.7507987220447284,0.6986863711001642,0.6628400087356567,5,DoubleEntanglementVLCircuit,0.001,"[0.6822393413044905, 0.6800790793801609, 0.6782870153455358, 0.6765335874730035, 0.6748450996452257, 0.6731621423049977, 0.6716158672382957, 0.6701931845592825, 0.668674678394669, 0.667249147044985, 0.6659703309598722, 0.6646155924781373, 0.6632282698625013, 0.6621480003783577, 0.6609501862212231, 0.6596473322102898]","[0.6817865371704102, 0.6799853444099426, 0.67836594581604, 0.6767572164535522, 0.6752109527587891, 0.6737273335456848, 0.6722975969314575, 0.6709070205688477, 0.6696060299873352, 0.6683087348937988, 0.6670989990234375, 0.6659131050109863, 0.6647614240646362, 0.6636927127838135, 0.662631630897522, 0.6616135239601135]","[0.6025974025974026, 0.7323308270676692, 0.7287878787878788, 0.7505454545454545, 0.7371556217423678, 0.7450404114621602, 0.7446651949963208, 0.7310861423220973, 0.7366071428571429, 0.7305389221556886, 0.7305389221556886, 0.7317806160781367, 0.7305389221556886, 0.7463126843657817, 0.7444608567208272, 0.7316341829085458]",MinMaxScaler
40,40,0.9273301737756714,0.9171875,0.9376996805111821,0.9244663382594417,0.23823778331279755,6,Ranga2024Circuit,0.01,"[0.6861451223100486, 0.5824499469446508, 0.5055824022151922, 0.4471766274226339, 0.40251660297967884, 0.36818874401873664, 0.34141807816922665, 0.3196196694809355, 0.30257155697204563, 0.2881508516147733, 0.27617830704701574, 0.2666691885280766, 0.2586669684877913, 0.25179092946315285, 0.24607319914196668, 0.24139392118606912]","[0.6285818219184875, 0.5432352423667908, 0.4768178462982178, 0.42667579650878906, 0.38826054334640503, 0.3585655093193054, 0.3347156345844269, 0.31565234065055847, 0.30010971426963806, 0.28732016682624817, 0.27695226669311523, 0.267902135848999, 0.2607187032699585, 0.2545422315597534, 0.24954776465892792, 0.2448878139257431]","[0.894420600858369, 0.9125295508274232, 0.9173745173745174, 0.9153069153069153, 0.9153069153069153, 0.9154929577464789, 0.9153069153069153, 0.9161490683229814, 0.9149102263856362, 0.9149102263856362, 0.9150943396226415, 0.9146436961628818, 0.9149102263856362, 0.9142407553107789, 0.9125295508274232, 0.9150943396226415]",MinMaxScaler
41,41,0.9234375,0.9036697247706422,0.9440894568690096,0.9195402298850575,0.5574889779090881,6,Ranga2024Circuit,0.001,"[0.7958105708423414, 0.7409293169253751, 0.7103161986329054, 0.6925975305861548, 0.6803006945472014, 0.6695479929055038, 0.6590362418639032, 0.6483376773172304, 0.6375570479584368, 0.6266538996837641, 0.6158273639647585, 0.6051122557960058, 0.5945881095371748, 0.584145400869219, 0.5739955613879781, 0.5640267180769067]","[0.7625919580459595, 0.7220143675804138, 0.6998031735420227, 0.6860572099685669, 0.6751112341880798, 0.6647525429725647, 0.6543813943862915, 0.6438183784484863, 0.633121907711029, 0.6224427223205566, 0.6118234395980835, 0.6013432741165161, 0.5910558700561523, 0.5809299349784851, 0.5709539651870728, 0.5612594485282898]","[0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.7964262922782387, 0.9110105580693816, 0.9153069153069153, 0.9149102263856362, 0.9154929577464789, 0.9144634525660964, 0.9144634525660964, 0.9153069153069153, 0.9144634525660964, 0.9144634525660964, 0.91711851278079, 0.9153069153069153]",MinMaxScaler
42,42,0.8021892103205629,0.7856049004594181,0.8194888178913738,0.7922824302134647,0.488010048866272,6,Senokosov2024Circuit,0.01,"[0.694961597260676, 0.6549822770451245, 0.6252471835989701, 0.6005590944305846, 0.5799041896274215, 0.5631332104339412, 0.549794791560424, 0.5383093907056671, 0.5296387480277764, 0.5222429675295165, 0.5160493954624, 0.5115470104899845, 0.507950088401374, 0.5047245180528415, 0.5020172158746343, 0.5003606265312747]","[0.672012448310852, 0.6409882307052612, 0.6140064597129822, 0.5920465588569641, 0.5739911198616028, 0.5594227910041809, 0.5474811792373657, 0.5379451513290405, 0.529735803604126, 0.523421049118042, 0.5183760523796082, 0.514094352722168, 0.5114074945449829, 0.5079966187477112, 0.50583815574646, 0.504034161567688]","[0.592737978410206, 0.7433198380566801, 0.8058823529411765, 0.7945823927765236, 0.7952167414050823, 0.7849462365591398, 0.8002969561989607, 0.802660753880266, 0.7877862595419848, 0.7927927927927928, 0.7827426810477658, 0.7945823927765236, 0.8008882309400445, 0.7862068965517242, 0.7849462365591398, 0.7887109077040427]",MinMaxScaler
43,43,0.8262490678598061,0.7748251748251749,0.8849840255591054,0.8087027914614121,0.6460497379302979,6,Senokosov2024Circuit,0.001,"[0.7571537204478916, 0.7209768379597288, 0.7030550068930576, 0.6943294029486807, 0.6894100084900856, 0.6856276739976908, 0.6820808151050618, 0.6784645811115441, 0.6748397936554331, 0.6711238922649309, 0.6673761963060028, 0.6636498713571775, 0.6599812944860834, 0.6562899172698197, 0.6526506831379313, 0.6490718587056586]","[0.7347255945205688, 0.7094128131866455, 0.6975067853927612, 0.6915385127067566, 0.6875470280647278, 0.6840455532073975, 0.680604100227356, 0.6770852208137512, 0.6734665036201477, 0.6698493957519531, 0.6662020683288574, 0.6625827550888062, 0.6590052843093872, 0.6554593443870544, 0.651915431022644, 0.6484609842300415]","[0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.7237984944991315, 0.7815072830905636, 0.8074123097286565, 0.8150170648464163, 0.8162983425414365, 0.8128941836019622, 0.8144475920679887, 0.8155061019382628, 0.8153511947863866, 0.8144404332129964, 0.8116788321167884]",MinMaxScaler
44,44,0.946875,0.926605504587156,0.9680511182108626,0.9441707717569786,0.17796088755130768,6,Anusha2024Circuit,0.01,"[0.4298844013951327, 0.3030712348654082, 0.24676006946614698, 0.2182680567677476, 0.20163439140704117, 0.19194768572618304, 0.18499207747855076, 0.18084194373927617, 0.17764950972540597, 0.17576102548474937, 0.17387269769403102, 0.17224793199841915, 0.1718209318228458, 0.1712103621225412, 0.17062886116879158, 0.16979726373316034]","[0.3404463529586792, 0.2563418447971344, 0.21450519561767578, 0.19137179851531982, 0.17701686918735504, 0.1675511747598648, 0.16171763837337494, 0.15631549060344696, 0.1528131514787674, 0.1502389758825302, 0.148238405585289, 0.14657682180404663, 0.14538811147212982, 0.1443081945180893, 0.14357560873031616, 0.1428152620792389]","[0.9505271695052717, 0.9609561752988047, 0.9639498432601881, 0.9638932496075353, 0.9647611589663273, 0.9639498432601881, 0.9625, 0.9640062597809077, 0.9647611589663273, 0.9638932496075353, 0.9638932496075353, 0.9647611589663273, 0.9640062597809077, 0.9631372549019608, 0.9640062597809077, 0.9647611589663273]",MinMaxScaler
45,45,0.9465408805031447,0.9318885448916409,0.9616613418530351,0.9441707717569786,0.28775760531425476,6,Anusha2024Circuit,0.001,"[0.5256927376122851, 0.49847873486578465, 0.47411227863478034, 0.4513879608558981, 0.43040310218930244, 0.41143256357233776, 0.39372310463927296, 0.3776050462926689, 0.36269795669144705, 0.3491872781397481, 0.3366446497997171, 0.3249666940813002, 0.314614836077549, 0.3048340113049275, 0.2958464866111937, 0.28742427300465734]","[0.5076879262924194, 0.48191556334495544, 0.45770299434661865, 0.4353995621204376, 0.4148741364479065, 0.3959715962409973, 0.3785358667373657, 0.362496018409729, 0.34776830673217773, 0.33422592282295227, 0.3217985928058624, 0.31032615900039673, 0.29975417256355286, 0.289995938539505, 0.2808759808540344, 0.27246329188346863]","[0.7398615232443125, 0.8478847884788479, 0.8957795004306632, 0.9155405405405406, 0.9354304635761589, 0.9424342105263158, 0.9530744336569579, 0.9557522123893806, 0.9616, 0.9608313349320543, 0.9608938547486033, 0.9609561752988047, 0.9601910828025477, 0.9618441971383148, 0.9613259668508287, 0.9613259668508287]",MinMaxScaler
46,46,0.922007722007722,0.8923766816143498,0.9536741214057508,0.9170771756978654,0.3038586676120758,6,DoubleEntanglementVLCircuit,0.01,"[0.713361597178798, 0.6465386946342493, 0.5888869852611893, 0.5412733823453125, 0.5014446067966913, 0.4683809303923657, 0.44023308550056656, 0.41593856246847855, 0.39552078660773604, 0.37774389060704333, 0.3620861366783318, 0.3485392484519827, 0.3367043308129436, 0.32675888967749317, 0.3174727194403347, 0.30953140757781894]","[0.679993748664856, 0.6187567114830017, 0.5668643116950989, 0.524318516254425, 0.4888283610343933, 0.4589891731739044, 0.43301013112068176, 0.41137516498565674, 0.39198264479637146, 0.37539395689964294, 0.36158281564712524, 0.34836283326148987, 0.33812639117240906, 0.3281783163547516, 0.3194606900215149, 0.3116553723812103]","[0.6807817589576547, 0.8597348220516399, 0.867231638418079, 0.9022222222222223, 0.9047619047619048, 0.9070121951219512, 0.9067669172932331, 0.9078651685393259, 0.9090909090909091, 0.9090909090909091, 0.9095163806552262, 0.9082498072474943, 0.9070121951219512, 0.9109375, 0.9109375, 0.9083850931677019]",MinMaxScaler
47,47,0.7556094602789569,0.6089931573802542,0.9952076677316294,0.6691297208538588,0.6342185735702515,6,DoubleEntanglementVLCircuit,0.001,"[0.7471528972842192, 0.7362025436994276, 0.7283828901617151, 0.7207608903317075, 0.7132861147585668, 0.7058668330703911, 0.6984164138373575, 0.6911587095574329, 0.6841040288931445, 0.6769922663898844, 0.6698951662371033, 0.6629893932687608, 0.6563113727851918, 0.6498206600938973, 0.6432258210291988, 0.6367737978304687]","[0.7387986779212952, 0.7307755947113037, 0.7234111428260803, 0.7161524891853333, 0.7089770436286926, 0.7018496990203857, 0.694770872592926, 0.6877990365028381, 0.6808372139930725, 0.6740010380744934, 0.667244553565979, 0.66065913438797, 0.6542268991470337, 0.6479014754295349, 0.6415846347808838, 0.6354033946990967]","[0.4374599101988454, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6793066088840737, 0.6804123711340206, 0.6837513631406761, 0.6959421901056142, 0.7155123068116772, 0.7280139778683751, 0.7483483483483484]",MinMaxScaler
48,48,0.8926640926640926,0.8639760837070254,0.9233226837060703,0.8858784893267652,0.3027317225933075,7,Ranga2024Circuit,0.01,"[0.6114628597309715, 0.48050690354093123, 0.41059489675650473, 0.37170066831535414, 0.34873265537776443, 0.3340824414534788, 0.32391778463007587, 0.3180855754762888, 0.3133298960563384, 0.3104042388302715, 0.30745930749138717, 0.305759523308983, 0.30502501693799305, 0.30381746126927045, 0.30321312411443185, 0.3028820516835702]","[0.5359126329421997, 0.4457342028617859, 0.39851680397987366, 0.37156522274017334, 0.35596930980682373, 0.34657758474349976, 0.33978602290153503, 0.3354189097881317, 0.3331608772277832, 0.3306120038032532, 0.3299117386341095, 0.32854434847831726, 0.32856255769729614, 0.32823342084884644, 0.3276025652885437, 0.3287968635559082]","[0.880184331797235, 0.8784905660377359, 0.8768768768768769, 0.8787878787878788, 0.8778280542986425, 0.8766917293233083, 0.8784905660377359, 0.8774583963691377, 0.8784905660377359, 0.8799392097264438, 0.8774583963691377, 0.8789032749428789, 0.8787878787878788, 0.8794541319181198, 0.8791377983063895, 0.8767951625094482]",MinMaxScaler
